prime_award_report_id,prime_award_piid,prime_award_idvpiid,prime_award_federal_award_id,type_of_spending,prime_award_date_submitted,prime_award_report_month,prime_award_report_year,prime_award_report_type,prime_award_principal_place_street,prime_award_principal_place_city,prime_award_principal_place_state,prime_award_principal_place_zip,prime_award_principal_place_district,prime_award_principal_place_country,prime_awardee_parent_duns,prime_awardee_parent_contractor_name,prime_award_contracting_agency_id,prime_award_contracting_agency_name,prime_award_contracting_office_id,prime_award_contracting_office_name,prime_award_funding_agency_id,prime_award_funding_agency_name,prime_award_funding_office_id,prime_award_funding_office_name,prime_award_program_source_agency,prime_award_program_source_account,prime_award_program_source_subaccount,prime_awardee_executive1,prime_awardee_executive1_compensation,prime_awardee_executive2,prime_awardee_executive2_compensation,prime_awardee_executive3,prime_awardee_executive3_compensation,prime_awardee_executive4,prime_awardee_executive4_compensation,prime_awardee_executive5,prime_awardee_executive5_compensation,prime_award_principal_naics_code,prime_award_principal_naics_desc,prime_award_cfda_program_number_title_codes,prime_award_amount,prime_award_date_signed,prime_award_project_description,prime_award_transaction_type,prime_award_program_title,prime_awardee_recovery_model_q1,prime_awardee_recovery_model_q2,prime_award_fiscal_year,prime_award_contracting_major_agency_id,prime_award_contracting_major_agency_name,prime_award_funding_major_agency_id,prime_award_funding_major_agency_name,prime_award_agencyid,prime_award_idvagencyid,subawardee_dunsnumber,subawardee_name,subawardee_dba_name,subawardee_street,subawardee_city,subawardee_state,653491561,subawardee_congressionaldistrict,subawardee_countrycode,subaward_principal_place_street,subaward_principal_place_city,subaward_principal_place_state,subaward_principal_place_zip,subaward_principal_place_district,subaward_principal_place_country,subawardee_parent_duns,subawardee_parent_contractor_name,subaward_amount,subaward_date,subaward_principal_naics_code,subaward_principal_naics_desc,subaward_funding_office_id,subaward_funding_office_name,subaward_federal_agency_id,subaward_federal_agency_name,subaward_major_agency_id,subaward_major_agency_name,subaward_number,subaward_project_description,subawardee_recovery_model_q1,subawardee_recovery_model_q2,subaward_report_month,subaward_report_year,subaward_fiscal_year,subawardee_executive1,subawardee_executive1_compensation,subawardee_executive2,subawardee_executive2_compensation,subawardee_executive3,subawardee_executive3_compensation,subawardee_executive4,subawardee_executive4_compensation,subawardee_name,subawardee_executive5_compensation,subawardee_business_types,subaward_cfda_program_number_title_codes
{28744A74-D836-2A27-C3B6-A8B6406DA537},,,340050128M00132,"sg",01/06/2016,"10","2015","","","WARREN","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",421059,03/06/2014,"ROUTE 46 over MUSCONETCONG RIVER","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",349.45,10/30/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2108520,"ROUTE 46 OVER MUSCONETCONG RIV","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{483D8168-363A-07BA-2D01-FBF8BE249B8B},,,340052112M23231,"sg",01/06/2016,"10","2015","","","SUSSEX","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",36500,07/17/2014,"ROUTE 94 over BLACK CREEK TRIBUTARY","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,187014662,"KONKUS CORPORATION","","245 MAIN ST STE 202","CHESTER","NJ",079302569,"11",USA,"","BRANCHBURG","NJ",088760001,11,USA,,"",36463.54,10/30/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1910514,"RT 94 OVER BLACK CREEK","","",10,2015,2016,"",,"",,"",,"",,"KONKUS CORPORATION",,"","20.205"
{BC0F4DA6-A856-A637-C25B-0FA3D68A8BA9},,,340055150M00131,"sg",01/06/2016,"10","2015","","","BERGEN","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",695750,08/22/2014,"ROUTE 17 AIRMOUNT AVENUE to I-287","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,115931552,"T. Y. LIN INTERNATIONAL","","345 CALIFORNIA ST FL 23","SAN FRANCISCO","CA",941042646,"08",USA,"","SAN FRANCISCO","CA",941051672,08,USA,054611041,"",8570.5,10/14/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0217509,"RT 17 AIRMOUNT AVE TO I-287","","",10,2015,2016,"",,"",,"",,"",,"T. Y. LIN INTERNATIONAL",,"","20.205"
{5B4E2FF4-2EF9-67D4-47BF-FE14C6BF99EF},,,340312102L24E32,"sg",01/06/2016,"10","2015","","","SOMERSET","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",316218,01/15/2014,"ROUTE 202 over MINE BROOK TRIBUTARY B","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",367.59,10/27/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1808520,"US RT 202 OVER MINE BROOK","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{56015299-8921-AA2B-E1C5-B7DC8DF3BBD8},,,340785108M00132,"sg",01/06/2016,"10","2015","","","UNION","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",290444,02/04/2014,"ROUTE I-78 UNION/ESSEX REHABILITATION CONTRACT B","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",9.05,10/27/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2011519,"ROUTE I-78 REHAB, CONTRACT B","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{B0368D73-8B67-1808-B7EF-8EB82C4D92D3},,,340805098L01032,"sg",01/06/2016,"10","2015","","","MORRIS","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",2160000,04/30/2014,"Route I-80 Parsippany-Troy Hills Roadway Improvements Parsippany-NJTPA Contract No. 041003712 - PoDI Review","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",59443.03,10/30/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1413517,"RT80 PARSIPPANY-TROY HILL RDWY","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{A169DA0E-C33D-33A2-B601-ABF621741CEB},,,340805105M00130,"sg",01/06/2016,"10","2015","","","MORRIS                   ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",12157693,09/04/2014,"I-80 EASTBOUND from WEST of ROUTE I-280 to EAST of TWO BRIDGES ROAD&lt;&lt;&lt; &gt;&gt;&gt; I-80 EASTBOUND from WEST of ROUTE I-280 to EAST of TWO BRIDGES ROAD - Construction - Mile Post 45.60 to 53.00","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,003400736,"INTERCOUNTY PAVING ASSOCIATES, L.L.C.","","859 WILLOW GROVE ST","HACKETTSTOWN","NJ",078405002,"05",USA,"","HACKETTSTOWN","NJ",078405002,05,USA,003400736,"",900861.81,10/20/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1414519,"ROUTE 80 EB RESURFACING","","",10,2015,2016,"",,"",,"",,"",,"INTERCOUNTY PAVING ASSOCIATES, L.L.C.",,"","20.205"
{EAA45E7E-AEE7-DA08-46A0-7C7112A8D718},,,341958058M00130,"sg",01/06/2016,"10","2015","","","MERCER                   ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",5826817,08/18/2014,"PAVEMENT PRESERVATION CENTRAL 2014-3","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,033782330,"Asphalt Paving Systems, Inc.","","500 N EGG HARBOR RD","Hammonton","NJ",080373201,"02",USA,"","HAMMONTON","NJ",080373201,02,USA,033782330,"",483472.31,10/07/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205796,"PAVE. PRESER. CONTRA.C-2014-3","","",10,2015,2016,"",,"",,"",,"",,"Asphalt Paving Systems, Inc.",,"","20.205"
{720704FA-4A62-D624-F18D-EC0BCA0BE829},,,342952136M00131,"sg",01/06/2016,"10","2015","","","CAMDEN","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",134376,06/17/2014,"ROUTE 295/42/76 DIRECT CONNECTION, CONTRACT 1 PODI-REVIEW","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,045793460,"DEWBERRY ENGINEERS INC","Dewberry","200 BROADACRES DR STE 410","BLOOMFIELD","NJ",070033154,"08",USA,"","BLOOMFIELD","NJ",070033154,08,USA,621316814,"",1723.64,10/21/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205464,"I295/42/I76 DIRECT CONN #1","","",10,2015,2016,"",,"",,"",,"",,"DEWBERRY ENGINEERS INC",,"","20.205"
{7614AF9D-5A47-0C20-5AEC-C397A0880D43},,,342952139M00132,"sg",01/06/2016,"10","2015","","","MERCER","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",366720,03/07/2014,"BRIDGE PREVENTION MAINTENANCE 2014-2","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",21135.82,10/30/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205729,"BRIDGE PREVENT. MAINT. 2014-2","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{6EADF8AB-8944-7BCD-0E86-2C9630056A29},,,344057108M00130,"sg",01/06/2016,"10","2015","","","CAMDEN                   ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",51450,09/10/2014,"ROUTE 168 over I-295","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,830922923,"PIERSON-SOUTH STATE, A JOINT VENTURE","","426 SWEDESBORO RD","PILESGROVE","NJ",080982534,"02",USA,"","WOODSTOWN","NJ",080982534,02,USA,,"",5837.7,10/07/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0426510,"RT 168 OVER I-295","","",10,2015,2016,"",,"",,"",,"",,"PIERSON-SOUTH STATE, A JOINT VENTURE",,"","20.205"
{974D92D5-4178-FBE4-3B68-3F84790C6B80},,,348112147M00132,"sg",01/06/2016,"10","2015","","","BERGEN","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",1268515,08/08/2014,"6ROUTE 46 MAIN STREET TO FREDERICK PLACE","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",67135.36,10/30/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0221517,"RT 46 MAIN TO FREDERICK","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{05CCEA57-BE73-5CA2-CF99-73B2BEFD3806},,,348149116M00111,"sg",01/06/2016,"10","2015","","","PASSAIC","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",427167,07/01/2014,"ROUTE 20 PATERSON SAFETY, DRAINAGE &amp; RESURFACING","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,137189572,"Taylor, Wiseman & Taylor, Inc.","","124 GAITHER DR STE 150","Mount Laurel","NJ",080541712,"03",USA,"","MOUNT LAUREL","NJ",080541712,03,USA,069889467,"",22242.79,10/07/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1602506,"RT 20 PATERSON SAFETY, DRAINAG","","",10,2015,2016,"",,"",,"",,"",,"Taylor, Wiseman & Taylor, Inc.",,"","20.205"
{00736EDE-A25A-D405-7E7C-74BF3C0517AF},,,34BIKE149L4001,"sg",01/06/2016,"10","2015","","","MERCER","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",3300000,12/16/2013,"FY 2014-15 BICYCLE/PEDESTRIAN WORK PROGRAM","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,056668700,"PARSONS BRINCKERHOFF, INC.","P B","ONE PENN PLAZA SUITE 200","NEW YORK","NY",101190002,"08",USA,"","NEW YORK","NY",101190002,08,USA,202983805,"",56468.99,10/08/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205721,"FY 14 - 15 BIKE/PED PROGRAM","","",10,2015,2016,"",,"",,"",,"",,"PARSONS BRINCKERHOFF, INC.",,"","20.205"
{3EC7CDAA-D374-B9A7-B9B6-B8263271861D},,,34BIKE149L40E1,"sg",01/06/2016,"10","2015","","","MERCER","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",3282207,01/06/2014,"FY 2014-15 BICYCLE/PEDESTRIAN WORK PROGRAM","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",2516.88,10/16/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205721,"FY 14 - 15 BIKE/PED PROGRAM","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{162735EF-C6E4-2AE4-7CD0-01024D829A5D},,,34C00S539M24032,"sg",01/06/2016,"10","2015","","","MERCER","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",724875,12/24/2013,"LONG LIFE PAVEMENT MARKINGS CONTRACT, SOUTH 2014","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",2390.51,10/30/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205697,"L.L.P.M. CONTRACT SOUTH-2014-C","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{89D407E2-10E6-46B0-42E0-5E9324455108},,,34C00S642M00131,"sg",01/06/2016,"10","2015","","","MERCER                   ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",1634266,08/26/2014,"MAINTENANCE BRIDGE PAINTING 2014-2","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,014726343,"JUPITER PAINTING CONTRACTING COMPANY","","1500 RIVER RD","CROYDON","PA",190217927,"08",USA,"","CROYDON","PA",190217927,08,USA,,"",2289.33,10/14/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205818,"MTN BRDG PTNG CONT 2014-2","","",10,2015,2016,"",,"",,"",,"",,"JUPITER PAINTING CONTRACTING COMPANY",,"","20.205"
{58DF7E0A-9EDF-17DE-6826-5448A4DFDBDF},,,34C00S658MS3032,"sg",01/06/2016,"10","2015","","","MERCER","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",850000,09/10/2014,"CENTERLINE RUMBLE STRIP INSTALLATION - SOUTH","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",34770.91,10/30/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",2205856,"CENTERLINE RUM STRP INSTALL SO","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{3695A1A3-099A-2BFB-ECDE-CF4AB5FF2125},,,34M2400009102,"sg",01/06/2016,"10","2015","","","GLOUCESTER","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",442579,08/11/2014,"ROUTE 77 &amp; CR 538 INTERSECTION IMPROVEMENTS","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",8724.99,10/20/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0816504,"RT 77&CR538 INTERSECTION IMPRO","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{E131EFC3-948F-332D-A4E6-17F0C646788F},,,34Q0500032104,"sg",01/06/2016,"10","2015","","","HUNTERDON                ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",442141,07/16/2014,"FLEMINGTON CIRCLE, PE-STUDY FOR CONGESTION MITIGATION (circle elimination)","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",1925.88,10/05/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1021508,"202-FLEMINGTON CIRCLE","","",10,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{7898C031-9FC1-D6DD-2189-8C57EF7D4AA4},,,340001273M00132,"sg",01/06/2016,"11","2015","","","MONMOUTH","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",891651,11/26/2013,"ROUTE 9 CRAIG ROAD/EAST FREEHOLD ROAD","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",53429.53,11/30/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",1303528,"RT 9 & CRAIG / E. FREEHOLD RD","","",11,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
{F999C124-F471-9A09-FE56-C114CE8AFD26},,,340005116L20R31,"sg",01/06/2016,"11","2015","","","CAPE MAY","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",437073,10/10/2013,"ROUTE 50 TUCKAHOE RIVER BRIDGE","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,074103508,"JACOBS ENGINEERING GROUP INC.","","155 N LAKE AVE","PASADENA","CA",911011848,"29",USA,"","PASADENA","CA",911011848,29,USA,074103508,"",2432.94,11/10/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0510511,"RT 50 TUCKAHOE RIVER BRIDGE","","",11,2015,2016,"",,"",,"",,"",,"JACOBS ENGINEERING GROUP INC.",,"","20.205"
{738619E9-07F1-3521-7C8F-AE89194ADF73},,,340014129L05E11,"sg",01/06/2016,"11","2015","","","GLOUCESTER","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",353589,04/24/2014,"ROUTE 42 ARDMORE AVENUE to CAMDEN CO. LINE","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,056668700,"PARSONS BRINCKERHOFF, INC.","P B","ONE PENN PLAZA SUITE 200","NEW YORK","NY",101190002,"08",USA,"","NEW YORK","NY",101190002,08,USA,202983805,"",100632.78,11/17/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0803512,"RT 42 ARDMORE AVE TO CAMDEN CO","","",11,2015,2016,"",,"",,"",,"",,"PARSONS BRINCKERHOFF, INC.",,"","20.205"
{D0349B07-3E92-CC88-3F07-A06E54272DB8},,,340016163L24E31,"sg",01/06/2016,"11","2015","","","CAMDEN","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",308593,05/07/2014,"ROUTE 30/130 COLLINGSWOOD/PENNSAUKEN PHASE B PODI-FINANCE","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,045793460,"DEWBERRY ENGINEERS INC","Dewberry","200 BROADACRES DR STE 410","BLOOMFIELD","NJ",070033154,"08",USA,"","BLOOMFIELD","NJ",070033154,08,USA,621316814,"",2935.56,11/27/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0404512,"RT. 30/130 COLLINGSWOOD(PH.B)","","",11,2015,2016,"",,"",,"",,"",,"DEWBERRY ENGINEERS INC",,"","20.205"
{98DBD990-B1BC-64C7-CA80-D5B91CBEED7A},,,340016168M00131,"sg",01/06/2016,"11","2015","","","CAMDEN                   ","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",1415382,09/04/2014,"ROUTE 30 BLUE ANCHOR DAM","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,137189572,"Taylor, Wiseman & Taylor, Inc.","","124 GAITHER DR STE 150","Mount Laurel","NJ",080541712,"03",USA,"","MOUNT LAUREL","NJ",080541712,03,USA,069889467,"",6076,11/19/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0401514,"ROUTE 30 BLUE ANCHOR DAM","","",11,2015,2016,"",,"",,"",,"",,"Taylor, Wiseman & Taylor, Inc.",,"","20.205"
{E8A32692-1C13-642B-F4CE-41BEBAC2BC31},,,340016168M00132,"sg",01/06/2016,"11","2015","","","CAMDEN","NJ",086182309,"12","USA",806657177,"TRANSPORTATION, NEW JERSEY DEPT OF",6925,"FEDERAL HIGHWAY ADMINISTRATION",,"",,"",,"","",,,"",,"",,"",,"",,"",,"","","20.205",850000,09/04/2014,"ROUTE 30 BLUE ANCHOR DAM","","Highway Planning and Construction;","","",2014,6900,"Department of Transportation",6900,"Department of Transportation",6925,,806657177,"TRANSPORTATION, NEW JERSEY DEPT OF","","1035 PARKWAY AVE 2ND FL","EWING","NJ",086182309,"12",USA,"","EWING","NJ",086182309,12,USA,067373258,"",72874.92,11/30/2015,,"",,"",6925,"FEDERAL HIGHWAY ADMINISTRATION",6900,"Department of Transportation",0401514,"ROUTE 30 BLUE ANCHOR DAM","","",11,2015,2016,"",,"",,"",,"",,"TRANSPORTATION, NEW JERSEY DEPT OF",,"","20.205"
